484,0.0948276,6.43376,20.1841
485,0.0950235,6.51306,20.2258
486,0.0952194,6.59235,20.2675
487,0.0954154,6.67164,20.3092
488,0.0956113,6.75094,20.3509
489,0.0958072,6.83023,20.3926
490,0.0960031,6.90953,20.4343
491,0.0961991,6.98882,20.476
492,0.096395,7.06811,20.5177
493,0.0965909,7.14741,20.5594
494,0.0967868,7.2267,20.6011
495,0.0969828,7.306,20.6428
496,0.0971787,7.38529,20.6845
497,0.0973746,7.46458,20.7262
498,0.0975705,7.54388,20.7679
499,0.0977665,7.62317,20.8096
500,0.0979624,7.70246,20.8513
501,0.0981583,7.78176,20.893
502,0.0983542,7.86105,20.9347
503,0.0985502,7.94035,20.9764
504,0.0987461,8.01964,21.0181
505,0.098942,8.09893,21.0598
506,0.0991379,8.17823,21.1015
507,0.0993339,8.25752,21.1432
508,0.0995298,8.33681,21.1849
509,0.0997257,8.41611,21.2266
510,0.0999216,8.4954,21.2683
511,0.100118,8.5747,21.31
512,0.100313,8.65399,21.3517
513,0.100509,8.73328,21.3934
514,0.100705,8.81258,21.4351
515,0.100901,8.89187,21.4768
516,0.101097,8.97116,21.5185
517,0.101293,9.05046,21.5602
518,0.101489,9.12975,21.6019
519,0.101685,9.20905,21.6436
520,0.101881,9.28834,21.6853
521,0.102077,9.36763,21.727
522,0.102273,9.44693,21.7688
523,0.102469,9.52622,21.8105
524,0.102665,9.60552,21.8522
525,0.102861,9.68481,21.8939
526,0.103056,9.7641,21.9356
527,0.103252,9.8434,21.9773
528,0.103448,9.92269,22.019
529,0.103644,10.002,22.0607
530,0.10384,10.0813,22.1024
531,0.104036,10.1606,22.1441
532,0.104232,10.2399,22.1858
533,0.104428,10.3192,22.2275
534,0.104624,10.3985,22.2692
535,0.10482,10.4777,22.3109
536,0.105016,10.557,22.3526
537,0.105212,10.6363,22.3943
538,0.105408,10.7156,22.436
539,0.105603,10.7949,22.4777
540,0.105799,10.8742,22.5194
541,0.105995,10.9535,22.5611
542,0.106191,11.0328,22.6028
543,0.106387,11.1121,22.6445
544,0.106583,11.1914,22.6862
545,0.106779,11.2707,22.7279
546,0.106975,11.35,22.7696
547,0.107171,11.4293,22.8113
548,0.107367,11.5086,22.853
549,0.107563,11.5879,22.8947
550,0.107759,11.6672,22.9364
551,0.107955,11.7464,22.9781
552,0.10815,11.8257,23.0198
553,0.108346,11.905,23.0615
554,0.108542,11.9843,23.1032
555,0.108738,12.0636,23.1449
556,0.108934,12.1429,23.1866
557,0.10913,12.2222,23.2283
558,0.109326,12.3015,23.27
559,0.109522,12.3808,23.3117
560,0.109718,12.4601,23.3534
561,0.109914,12.5394,23.3952
562,0.11011,12.6187,23.4369
563,0.110306,12.698,23.4786
564,0.110502,12.7773,23.5203
565,0.110697,12.8566,23.562
566,0.110893,12.9359,23.6037
567,0.111089,13.0151,23.6454
568,0.111285,13.0944,23.6871
569,0.111481,13.1737,23.7288
570,0.111677,13.253,23.7705
571,0.111873,13.3323,23.8122
572,0.112069,13.4116,23.8539
573,0.112265,13.4909,23.8956
574,0.112461,13.5702,23.9373
575,0.112657,13.6495,23.979
576,0.112853,13.7288,24.0207
577,0.113049,13.8081,24.0624
578,0.113245,13.8874,24.1041
579,0.11344,13.9667,24.1458
580,0.113636,14.046,24.1875
581,0.113832,14.1253,24.2292
582,0.114028,14.2046,24.2709
583,0.114224,14.2838,24.3126
584,0.11442,14.3631,24.3543
585,0.114616,14.4424,24.396
586,0.114812,14.5217,24.4377
587,0.115008,14.601,24.4794
588,0.115204,14.6803,24.5211
589,0.1154,14.7596,24.5628
590,0.115596,14.8389,24.6045
591,0.115792,14.9182,24.6462
592,0.115987,14.9975,24.6879
593,0.116183,15.0768,24.7296
594,0.116379,15.1561,24.7713
595,0.116575,15.2354,24.813
596,0.116771,15.3147,24.8547
597,0.116967,15.394,24.8964
598,0.117163,15.4733,24.9381
599,0.117359,15.5526,24.9798
600,0.117555,15.6318,25.0216
601,0.117751,15.7111,25.0633
602,0.117947,15.7904,25.105
603,0.118143,15.8697,25.1467
604,0.118339,15.949,25.1884
605,0.118534,16.0283,25.2301
606,0.11873,16.1076,25.2718
607,0.118926,16.1869,25.3135
608,0.119122,16.2662,25.3552
609,0.119318,16.3455,25.3969
610,0.119514,16.4248,25.4386
611,0.11971,16.5041,25.4803
612,0.119906,16.5834,25.522
613,0.120102,16.6627,25.5637
